Pale;Alpha;x;y;z;Lutning;L;Insp;Emodul;Gmodul;Area;Ix;kv;bx;by;kd;Le;LastId;N;Mx;My;Mmax;ZMmax;Teta;T;Vx;Vy;Vmax;ZVmax;dx;dy;dz;rx;ry;rz;krddz;δx(z);δx(z);δx(z);δx(z);δx(z);δx(z);δx(z);δx(z);δx(z);δx(z);δx(z);δx(z);δx(z);δx(z);δx(z);δx(z);δx(z);δx(z);δx(z);δx(z);δx(z);δx(z);δx(z);δx(z);δx(z);δx(z);δx(z);δx(z);δx(z);δx(z);δx(z);δy(z);δy(z);δy(z);δy(z);δy(z);δy(z);δy(z);δy(z);δy(z);δy(z);δy(z);δy(z);δy(z);δy(z);δy(z);δy(z);δy(z);δy(z);δy(z);δy(z);δy(z);δy(z);δy(z);δy(z);δy(z);δy(z);δy(z);δy(z);δy(z);δy(z);δy(z);Mx(z);Mx(z);Mx(z);Mx(z);Mx(z);Mx(z);Mx(z);Mx(z);Mx(z);Mx(z);Mx(z);Mx(z);Mx(z);Mx(z);Mx(z);Mx(z);Mx(z);Mx(z);Mx(z);Mx(z);Mx(z);Mx(z);Mx(z);Mx(z);Mx(z);Mx(z);Mx(z);Mx(z);Mx(z);Mx(z);Mx(z);My(z);My(z);My(z);My(z);My(z);My(z);My(z);My(z);My(z);My(z);My(z);My(z);My(z);My(z);My(z);My(z);My(z);My(z);My(z);My(z);My(z);My(z);My(z);My(z);My(z);My(z);My(z);My(z);My(z);My(z);My(z);
13;180,00;-3,90;-1,70;0,00;4,00;30,00;False;33000000,00;12000000,00;0,1094;0,0005879;0,0000000;0,32;0,27;4615,00;2,03;56;916,05;0,00;0,00;40,70;0,00;0,00;0,00;61,96;10,29;62,81;0,00;13,26;2,20;7,61;0,00;0,00;0,00;0,50;13,26;10,04;7,13;4,67;2,72;1,27;0,27;-0,37;-0,72;-0,87;-0,88;-0,80;-0,67;-0,53;-0,40;-0,28;-0,18;-0,10;-0,04;0,00;0,02;0,03;0,04;0,04;0,03;0,03;0,02;0,02;0,01;0,01;0,00;2,20;1,67;1,18;0,77;0,45;0,21;0,04;-0,06;-0,12;-0,14;-0,15;-0,13;-0,11;-0,09;-0,07;-0,05;-0,03;-0,02;-0,01;0,00;0,00;0,01;0,01;0,01;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,98;6,03;6,70;6,48;5,72;4,72;3,65;2,66;1,79;1,10;0,57;0,19;-0,06;-0,20;-0,27;-0,29;-0,27;-0,24;-0,19;-0,15;-0,10;-0,07;-0,04;-0,02;0,00;0,00;0,01;0,01;0,01;0,01;0,00;-23,96;-36,30;-40,37;-39,01;-34,46;-28,41;-22,00;-16,00;-10,81;-6,62;-3,43;-1,15;0,35;1,23;1,65;1,75;1,64;1,42;1,15;0,88;0,63;0,41;0,24;0,12;0,03;-0,03;-0,06;-0,07;-0,07;-0,07;
13;180,00;-3,90;-1,70;0,00;4,00;30,00;False;33000000,00;12000000,00;0,1094;0,0005879;0,0000000;0,32;0,27;4615,00;2,03;57;1073,98;0,00;0,00;67,76;0,00;0,00;0,00;104,49;-3,98;104,57;0,00;22,36;-0,85;8,93;0,00;0,00;0,00;0,50;22,36;16,94;12,02;7,87;4,59;2,15;0,45;-0,62;-1,22;-1,47;-1,48;-1,35;-1,14;-0,90;-0,67;-0,47;-0,30;-0,17;-0,07;0,00;0,04;0,06;0,06;0,06;0,06;0,05;0,04;0,03;0,02;0,01;0,01;-0,85;-0,65;-0,46;-0,30;-0,17;-0,08;-0,02;0,02;0,05;0,06;0,06;0,05;0,04;0,03;0,03;0,02;0,01;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-1,54;-2,33;-2,59;-2,51;-2,21;-1,82;-1,41;-1,03;-0,69;-0,43;-0,22;-0,07;0,02;0,08;0,11;0,11;0,11;0,09;0,07;0,06;0,04;0,03;0,02;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-40,40;-61,21;-68,08;-65,79;-58,12;-47,91;-37,11;-26,98;-18,24;-11,16;-5,78;-1,94;0,58;2,07;2,78;2,95;2,77;2,40;1,94;1,48;1,05;0,70;0,41;0,20;0,05;-0,05;-0,10;-0,12;-0,13;-0,12;
13;180,00;-3,90;-1,70;0,00;4,00;30,00;False;33000000,00;12000000,00;0,1094;0,0005879;0,0000000;0,32;0,27;4615,00;2,03;58;1033,10;0,00;0,00;44,65;0,00;0,00;0,00;68,29;9,15;68,90;0,00;14,61;1,96;8,59;0,00;0,00;0,00;0,50;14,61;11,07;7,85;5,14;3,00;1,40;0,30;-0,41;-0,80;-0,96;-0,97;-0,88;-0,74;-0,59;-0,44;-0,30;-0,19;-0,11;-0,05;0,00;0,02;0,04;0,04;0,04;0,04;0,03;0,02;0,02;0,01;0,01;0,00;1,96;1,48;1,05;0,69;0,40;0,19;0,04;-0,05;-0,11;-0,13;-0,13;-0,12;-0,10;-0,08;-0,06;-0,04;-0,03;-0,01;-0,01;0,00;0,00;0,00;0,01;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,54;5,36;5,96;5,76;5,09;4,19;3,25;2,36;1,60;0,98;0,51;0,17;-0,05;-0,18;-0,24;-0,26;-0,24;-0,21;-0,17;-0,13;-0,09;-0,06;-0,04;-0,02;0,00;0,00;0,01;0,01;0,01;0,01;0,00;-26,40;-40,00;-44,49;-42,99;-37,98;-31,31;-24,25;-17,63;-11,92;-7,29;-3,78;-1,27;0,38;1,35;1,82;1,93;1,81;1,57;1,27;0,97;0,69;0,45;0,27;0,13;0,03;-0,03;-0,07;-0,08;-0,08;-0,08;
13;180,00;-3,90;-1,70;0,00;4,00;30,00;False;33000000,00;12000000,00;0,1094;0,0005879;0,0000000;0,32;0,27;4615,00;2,03;59;1125,47;0,00;0,00;34,96;0,00;0,00;0,00;51,07;17,41;53,96;0,00;10,93;3,73;9,35;0,00;0,00;0,00;0,50;10,93;8,28;5,87;3,85;2,24;1,05;0,22;-0,30;-0,60;-0,72;-0,72;-0,66;-0,56;-0,44;-0,33;-0,23;-0,15;-0,08;-0,03;0,00;0,02;0,03;0,03;0,03;0,03;0,02;0,02;0,01;0,01;0,01;0,00;3,73;2,82;2,00;1,31;0,76;0,36;0,08;-0,10;-0,20;-0,24;-0,25;-0,22;-0,19;-0,15;-0,11;-0,08;-0,05;-0,03;-0,01;0,00;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,00;0,00;0,00;0,00;0,00;6,73;10,20;11,34;10,96;9,68;7,98;6,18;4,50;3,04;1,86;0,96;0,32;-0,10;-0,34;-0,46;-0,49;-0,46;-0,40;-0,32;-0,25;-0,18;-0,12;-0,07;-0,03;-0,01;0,01;0,02;0,02;0,02;0,02;0,00;-19,75;-29,92;-33,27;-32,15;-28,41;-23,41;-18,14;-13,19;-8,91;-5,45;-2,82;-0,95;0,28;1,01;1,36;1,44;1,35;1,17;0,95;0,72;0,52;0,34;0,20;0,10;0,02;-0,02;-0,05;-0,06;-0,06;-0,06;
13;180,00;-3,90;-1,70;0,00;4,00;30,00;False;33000000,00;12000000,00;0,1094;0,0005879;0,0000000;0,32;0,27;4615,00;2,03;60;1055,37;0,00;0,00;42,62;0,00;0,00;0,00;64,92;10,54;65,77;0,00;13,89;2,26;8,77;0,00;0,00;0,00;0,50;13,89;10,52;7,47;4,89;2,85;1,33;0,28;-0,39;-0,76;-0,91;-0,92;-0,84;-0,71;-0,56;-0,42;-0,29;-0,18;-0,10;-0,04;0,00;0,02;0,04;0,04;0,04;0,03;0,03;0,02;0,02;0,01;0,01;0,00;2,26;1,71;1,21;0,79;0,46;0,22;0,05;-0,06;-0,12;-0,15;-0,15;-0,14;-0,11;-0,09;-0,07;-0,05;-0,03;-0,02;-0,01;0,00;0,00;0,01;0,01;0,01;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,08;6,17;6,87;6,64;5,86;4,83;3,74;2,72;1,84;1,13;0,58;0,20;-0,06;-0,21;-0,28;-0,30;-0,28;-0,24;-0,20;-0,15;-0,11;-0,07;-0,04;-0,02;0,00;0,00;0,01;0,01;0,01;0,01;0,00;-25,10;-38,03;-42,29;-40,87;-36,11;-29,76;-23,05;-16,76;-11,33;-6,93;-3,59;-1,21;0,36;1,28;1,73;1,83;1,72;1,49;1,21;0,92;0,66;0,43;0,26;0,12;0,03;-0,03;-0,06;-0,08;-0,08;-0,07;
13;180,00;-3,90;-1,70;0,00;4,00;30,00;False;33000000,00;12000000,00;0,1094;0,0005879;0,0000000;0,32;0,27;4615,00;2,03;61;1092,82;0,00;0,00;37,96;0,00;0,00;0,00;55,74;18,05;58,59;0,00;11,93;3,86;9,08;0,00;0,00;0,00;0,50;11,93;9,04;6,41;4,20;2,45;1,15;0,24;-0,33;-0,65;-0,78;-0,79;-0,72;-0,61;-0,48;-0,36;-0,25;-0,16;-0,09;-0,04;0,00;0,02;0,03;0,03;0,03;0,03;0,02;0,02;0,01;0,01;0,01;0,00;3,86;2,93;2,08;1,36;0,79;0,37;0,08;-0,11;-0,21;-0,25;-0,26;-0,23;-0,20;-0,16;-0,12;-0,08;-0,05;-0,03;-0,01;0,00;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,00;0,00;0,00;0,00;0,00;6,98;10,58;11,76;11,37;10,04;8,28;6,41;4,66;3,15;1,93;1,00;0,34;-0,10;-0,36;-0,48;-0,51;-0,48;-0,41;-0,34;-0,26;-0,18;-0,12;-0,07;-0,03;-0,01;0,01;0,02;0,02;0,02;0,02;0,00;-21,55;-32,65;-36,31;-35,09;-31,00;-25,55;-19,79;-14,39;-9,73;-5,95;-3,08;-1,04;0,31;1,10;1,48;1,57;1,48;1,28;1,04;0,79;0,56;0,37;0,22;0,11;0,03;-0,03;-0,05;-0,07;-0,07;-0,06;
13;180,00;-3,90;-1,70;0,00;4,00;30,00;False;33000000,00;12000000,00;0,1094;0,0005879;0,0000000;0,32;0,27;4615,00;2,03;62;1102,03;0,00;0,00;39,25;0,00;0,00;0,00;59,20;12,78;60,56;0,00;12,67;2,74;9,16;0,00;0,00;0,00;0,50;12,67;9,60;6,81;4,46;2,60;1,22;0,26;-0,35;-0,69;-0,83;-0,84;-0,76;-0,64;-0,51;-0,38;-0,26;-0,17;-0,09;-0,04;0,00;0,02;0,03;0,04;0,04;0,03;0,03;0,02;0,01;0,01;0,01;0,00;2,74;2,07;1,47;0,96;0,56;0,26;0,06;-0,08;-0,15;-0,18;-0,18;-0,16;-0,14;-0,11;-0,08;-0,06;-0,04;-0,02;-0,01;0,00;0,00;0,01;0,01;0,01;0,01;0,01;0,00;0,00;0,00;0,00;0,00;0,00;4,94;7,49;8,33;8,05;7,11;5,86;4,54;3,30;2,23;1,37;0,71;0,24;-0,07;-0,25;-0,34;-0,36;-0,34;-0,29;-0,24;-0,18;-0,13;-0,09;-0,05;-0,02;-0,01;0,01;0,01;0,02;0,02;0,01;0,00;-22,89;-34,68;-38,57;-37,27;-32,93;-27,14;-21,02;-15,29;-10,33;-6,32;-3,27;-1,10;0,33;1,17;1,57;1,67;1,57;1,36;1,10;0,84;0,60;0,39;0,23;0,11;0,03;-0,03;-0,06;-0,07;-0,07;-0,07;
13;180,00;-3,90;-1,70;0,00;4,00;30,00;False;33000000,00;12000000,00;0,1094;0,0005879;0,0000000;0,32;0,27;4615,00;2,03;63;1132,72;0,00;0,00;34,90;0,00;0,00;0,00;49,02;22,28;53,85;0,00;10,49;4,77;9,41;0,00;0,00;0,00;0,50;10,49;7,95;5,64;3,69;2,15;1,01;0,21;-0,29;-0,57;-0,69;-0,69;-0,63;-0,53;-0,42;-0,31;-0,22;-0,14;-0,08;-0,03;0,00;0,02;0,03;0,03;0,03;0,03;0,02;0,02;0,01;0,01;0,01;0,00;4,77;3,61;2,56;1,68;0,98;0,46;0,10;-0,13;-0,26;-0,31;-0,32;-0,29;-0,24;-0,19;-0,14;-0,10;-0,06;-0,04;-0,01;0,00;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,00;0,00;0,00;0,00;8,62;13,05;14,52;14,03;12,39;10,22;7,91;5,75;3,89;2,38;1,23;0,41;-0,12;-0,44;-0,59;-0,63;-0,59;-0,51;-0,41;-0,32;-0,22;-0,15;-0,09;-0,04;-0,01;0,01;0,02;0,03;0,03;0,02;0,00;-18,96;-28,72;-31,94;-30,86;-27,27;-22,48;-17,41;-12,66;-8,56;-5,24;-2,71;-0,91;0,27;0,97;1,30;1,38;1,30;1,12;0,91;0,69;0,49;0,33;0,19;0,09;0,02;-0,02;-0,05;-0,06;-0,06;-0,05;
13;180,00;-3,90;-1,70;0,00;4,00;30,00;False;33000000,00;12000000,00;0,1094;0,0005879;0,0000000;0,32;0,27;4615,00;2,03;64;975,98;0,00;0,00;44,39;0,00;0,00;0,00;68,24;5,97;68,50;0,00;14,60;1,28;8,11;0,00;0,00;0,00;0,50;14,60;11,06;7,85;5,14;3,00;1,40;0,30;-0,41;-0,80;-0,96;-0,97;-0,88;-0,74;-0,59;-0,44;-0,30;-0,19;-0,11;-0,05;0,00;0,02;0,04;0,04;0,04;0,04;0,03;0,02;0,02;0,01;0,01;0,00;1,28;0,97;0,69;0,45;0,26;0,12;0,03;-0,04;-0,07;-0,08;-0,08;-0,08;-0,06;-0,05;-0,04;-0,03;-0,02;-0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,31;3,49;3,89;3,76;3,32;2,73;2,12;1,54;1,04;0,64;0,33;0,11;-0,03;-0,12;-0,16;-0,17;-0,16;-0,14;-0,11;-0,08;-0,06;-0,04;-0,02;-0,01;0,00;0,00;0,01;0,01;0,01;0,01;0,00;-26,39;-39,97;-44,46;-42,96;-37,96;-31,29;-24,23;-17,62;-11,91;-7,29;-3,77;-1,27;0,38;1,35;1,81;1,92;1,81;1,56;1,27;0,97;0,69;0,45;0,27;0,13;0,03;-0,03;-0,07;-0,08;-0,08;-0,08;
13;180,00;-3,90;-1,70;0,00;4,00;30,00;False;33000000,00;12000000,00;0,1094;0,0005879;0,0000000;0,32;0,27;4615,00;2,03;65;946,09;0,00;0,00;41,33;0,00;0,00;0,00;63,57;5,21;63,79;0,00;13,61;1,12;7,86;0,00;0,00;0,00;0,50;13,61;10,31;7,31;4,79;2,79;1,31;0,28;-0,38;-0,74;-0,89;-0,90;-0,82;-0,69;-0,55;-0,41;-0,28;-0,18;-0,10;-0,04;0,00;0,02;0,03;0,04;0,04;0,03;0,03;0,02;0,02;0,01;0,01;0,00;1,12;0,85;0,60;0,39;0,23;0,11;0,02;-0,03;-0,06;-0,07;-0,07;-0,07;-0,06;-0,04;-0,03;-0,02;-0,01;-0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,02;3,05;3,40;3,28;2,90;2,39;1,85;1,35;0,91;0,56;0,29;0,10;-0,03;-0,10;-0,14;-0,15;-0,14;-0,12;-0,10;-0,07;-0,05;-0,03;-0,02;-0,01;0,00;0,00;0,01;0,01;0,01;0,01;0,00;-24,58;-37,24;-41,42;-40,02;-35,36;-29,15;-22,58;-16,42;-11,09;-6,79;-3,51;-1,18;0,35;1,26;1,69;1,79;1,68;1,46;1,18;0,90;0,64;0,42;0,25;0,12;0,03;-0,03;-0,06;-0,08;-0,08;-0,07;
13;180,00;-3,90;-1,70;0,00;4,00;30,00;False;33000000,00;12000000,00;0,1094;0,0005879;0,0000000;0,32;0,27;4615,00;2,03;66;1072,42;0,00;0,00;60,42;0,00;0,00;0,00;93,24;-0,29;93,24;0,00;19,95;-0,06;8,91;0,00;0,00;0,00;0,50;19,95;15,12;10,72;7,02;4,09;1,92;0,40;-0,56;-1,09;-1,31;-1,32;-1,20;-1,01;-0,80;-0,60;-0,42;-0,27;-0,15;-0,06;0,00;0,03;0,05;0,06;0,06;0,05;0,04;0,03;0,02;0,02;0,01;0,01;-0,06;-0,05;-0,03;-0,02;-0,01;-0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-0,11;-0,17;-0,19;-0,18;-0,16;-0,13;-0,10;-0,08;-0,05;-0,03;-0,02;-0,01;0,00;0,01;0,01;0,01;0,01;0,01;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-36,05;-54,62;-60,75;-58,70;-51,86;-42,75;-33,11;-24,08;-16,27;-9,96;-5,16;-1,73;0,52;1,85;2,48;2,63;2,47;2,14;1,73;1,32;0,94;0,62;0,37;0,18;0,04;-0,04;-0,09;-0,11;-0,11;-0,10;
13;180,00;-3,90;-1,70;0,00;4,00;30,00;False;33000000,00;12000000,00;0,1094;0,0005879;0,0000000;0,32;0,27;4615,00;2,03;67;1007,81;0,00;0,00;35,17;0,00;0,00;0,00;52,02;15,47;54,27;0,00;11,13;3,31;8,38;0,00;0,00;0,00;0,50;11,13;8,43;5,98;3,92;2,28;1,07;0,23;-0,31;-0,61;-0,73;-0,74;-0,67;-0,57;-0,45;-0,33;-0,23;-0,15;-0,08;-0,03;0,00;0,02;0,03;0,03;0,03;0,03;0,02;0,02;0,01;0,01;0,01;0,00;3,31;2,51;1,78;1,16;0,68;0,32;0,07;-0,09;-0,18;-0,22;-0,22;-0,20;-0,17;-0,13;-0,10;-0,07;-0,04;-0,02;-0,01;0,00;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,00;0,00;0,00;0,00;0,00;5,98;9,06;10,08;9,74;8,60;7,09;5,49;3,99;2,70;1,65;0,86;0,29;-0,09;-0,31;-0,41;-0,44;-0,41;-0,35;-0,29;-0,22;-0,16;-0,10;-0,06;-0,03;-0,01;0,01;0,01;0,02;0,02;0,02;0,00;-20,11;-30,47;-33,89;-32,75;-28,93;-23,85;-18,47;-13,43;-9,08;-5,56;-2,88;-0,97;0,29;1,03;1,38;1,47;1,38;1,19;0,97;0,74;0,53;0,35;0,20;0,10;0,02;-0,02;-0,05;-0,06;-0,06;-0,06;
13;180,00;-3,90;-1,70;0,00;4,00;30,00;False;33000000,00;12000000,00;0,1094;0,0005879;0,0000000;0,32;0,27;4615,00;2,03;68;1013,97;0,00;0,00;46,71;0,00;0,00;0,00;71,67;7,68;72,08;0,00;15,34;1,64;8,43;0,00;0,00;0,00;0,50;15,34;11,62;8,24;5,40;3,15;1,47;0,31;-0,43;-0,84;-1,01;-1,02;-0,92;-0,78;-0,62;-0,46;-0,32;-0,20;-0,11;-0,05;0,00;0,02;0,04;0,04;0,04;0,04;0,03;0,02;0,02;0,01;0,01;0,00;1,64;1,24;0,88;0,58;0,34;0,16;0,03;-0,05;-0,09;-0,11;-0,11;-0,10;-0,08;-0,07;-0,05;-0,03;-0,02;-0,01;-0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,97;4,50;5,00;4,83;4,27;3,52;2,73;1,98;1,34;0,82;0,42;0,14;-0,04;-0,15;-0,20;-0,22;-0,20;-0,18;-0,14;-0,11;-0,08;-0,05;-0,03;-0,01;0,00;0,00;0,01;0,01;0,01;0,01;0,00;-27,71;-41,98;-46,69;-45,12;-39,86;-32,86;-25,45;-18,51;-12,51;-7,65;-3,96;-1,33;0,40;1,42;1,91;2,02;1,90;1,64;1,33;1,01;0,72;0,48;0,28;0,14;0,03;-0,03;-0,07;-0,09;-0,09;-0,08;
13;180,00;-3,90;-1,70;0,00;4,00;30,00;False;33000000,00;12000000,00;0,1094;0,0005879;0,0000000;0,32;0,27;4615,00;2,03;69;895,32;0,00;0,00;47,65;0,00;0,00;0,00;73,49;2,61;73,53;0,00;15,73;0,56;7,44;0,00;0,00;0,00;0,50;15,73;11,91;8,45;5,53;3,23;1,51;0,32;-0,44;-0,86;-1,03;-1,04;-0,95;-0,80;-0,63;-0,47;-0,33;-0,21;-0,12;-0,05;0,00;0,03;0,04;0,05;0,04;0,04;0,03;0,03;0,02;0,01;0,01;0,00;0,56;0,42;0,30;0,20;0,11;0,05;0,01;-0,02;-0,03;-0,04;-0,04;-0,03;-0,03;-0,02;-0,02;-0,01;-0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,01;1,53;1,70;1,64;1,45;1,20;0,93;0,67;0,46;0,28;0,14;0,05;-0,01;-0,05;-0,07;-0,07;-0,07;-0,06;-0,05;-0,04;-0,03;-0,02;-0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-28,41;-43,05;-47,88;-46,27;-40,88;-33,69;-26,10;-18,98;-12,82;-7,85;-4,06;-1,37;0,41;1,45;1,95;2,07;1,95;1,69;1,37;1,04;0,74;0,49;0,29;0,14;0,03;-0,03;-0,07;-0,09;-0,09;-0,08;
14;180,00;-3,90;1,70;0,00;4,00;30,00;False;33000000,00;12000000,00;0,1094;0,0005879;0,0000000;0,32;0,27;4615,00;2,03;1;1308,81;0,00;0,00;31,64;0,00;0,00;0,00;42,99;23,14;48,83;0,00;9,20;4,95;10,88;0,00;0,00;0,00;0,50;9,20;6,97;4,94;3,24;1,89;0,88;0,19;-0,26;-0,50;-0,60;-0,61;-0,55;-0,47;-0,37;-0,28;-0,19;-0,12;-0,07;-0,03;0,00;0,01;0,02;0,03;0,03;0,02;0,02;0,01;0,01;0,01;0,00;0,00;4,95;3,75;2,66;1,74;1,02;0,48;0,10;-0,14;-0,27;-0,33;-0,33;-0,30;-0,25;-0,20;-0,15;-0,10;-0,07;-0,04;-0,02;0,00;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,00;0,00;0,00;0,00;8,95;13,56;15,08;14,57;12,87;10,61;8,22;5,98;4,04;2,47;1,28;0,43;-0,13;-0,46;-0,62;-0,65;-0,61;-0,53;-0,43;-0,33;-0,23;-0,15;-0,09;-0,04;-0,01;0,01;0,02;0,03;0,03;0,03;0,00;-16,62;-25,18;-28,01;-27,07;-23,91;-19,71;-15,27;-11,10;-7,50;-4,59;-2,38;-0,80;0,24;0,85;1,14;1,21;1,14;0,99;0,80;0,61;0,43;0,29;0,17;0,08;0,02;-0,02;-0,04;-0,05;-0,05;-0,05;
14;180,00;-3,90;1,70;0,00;4,00;30,00;False;33000000,00;12000000,00;0,1094;0,0005879;0,0000000;0,32;0,27;4615,00;2,03;2;1384,96;0,00;0,00;28,24;0,00;0,00;0,00;29,53;32,05;43,58;0,00;6,32;6,86;11,51;0,00;0,00;0,00;0,50;6,32;4,79;3,40;2,22;1,30;0,61;0,13;-0,18;-0,35;-0,42;-0,42;-0,38;-0,32;-0,25;-0,19;-0,13;-0,08;-0,05;-0,02;0,00;0,01;0,02;0,02;0,02;0,02;0,01;0,01;0,01;0,01;0,00;0,00;6,86;5,20;3,69;2,41;1,41;0,66;0,14;-0,19;-0,37;-0,45;-0,45;-0,41;-0,35;-0,28;-0,21;-0,14;-0,09;-0,05;-0,02;0,00;0,01;0,02;0,02;0,02;0,02;0,01;0,01;0,01;0,01;0,00;0,00;0,00;12,39;18,77;20,88;20,18;17,83;14,69;11,38;8,28;5,59;3,42;1,77;0,60;-0,18;-0,63;-0,85;-0,90;-0,85;-0,74;-0,60;-0,45;-0,32;-0,21;-0,13;-0,06;-0,01;0,01;0,03;0,04;0,04;0,04;0,00;-11,42;-17,30;-19,24;-18,59;-16,43;-13,54;-10,49;-7,63;-5,15;-3,15;-1,63;-0,55;0,16;0,58;0,79;0,83;0,78;0,68;0,55;0,42;0,30;0,20;0,12;0,06;0,01;-0,01;-0,03;-0,04;-0,04;-0,03;
14;180,00;-3,90;1,70;0,00;4,00;30,00;False;33000000,00;12000000,00;0,1094;0,0005879;0,0000000;0,32;0,27;4615,00;2,03;3;1375,87;0,00;0,00;29,82;0,00;0,00;0,00;38,91;24,58;46,02;0,00;8,33;5,26;11,44;0,00;0,00;0,00;0,50;8,33;6,31;4,47;2,93;1,71;0,80;0,17;-0,23;-0,45;-0,55;-0,55;-0,50;-0,42;-0,34;-0,25;-0,17;-0,11;-0,06;-0,03;0,00;0,01;0,02;0,02;0,02;0,02;0,02;0,01;0,01;0,01;0,00;0,00;5,26;3,98;2,83;1,85;1,08;0,50;0,11;-0,15;-0,29;-0,35;-0,35;-0,32;-0,27;-0,21;-0,16;-0,11;-0,07;-0,04;-0,02;0,00;0,01;0,01;0,02;0,01;0,01;0,01;0,01;0,01;0,00;0,00;0,00;0,00;9,50;14,40;16,01;15,47;13,67;11,27;8,73;6,35;4,29;2,62;1,36;0,46;-0,14;-0,49;-0,65;-0,69;-0,65;-0,56;-0,46;-0,35;-0,25;-0,16;-0,10;-0,05;-0,01;0,01;0,02;0,03;0,03;0,03;0,00;-15,04;-22,79;-25,35;-24,50;-21,64;-17,84;-13,82;-10,05;-6,79;-4,16;-2,15;-0,72;0,22;0,77;1,03;1,10;1,03;0,89;0,72;0,55;0,39;0,26;0,15;0,07;0,02;-0,02;-0,04;-0,05;-0,05;-0,04;
14;180,00;-3,90;1,70;0,00;4,00;30,00;False;33000000,00;12000000,00;0,1094;0,0005879;0,0000000;0,32;0,27;4615,00;2,03;4;1437,82;0,00;0,00;43,90;0,00;0,00;0,00;63,56;23,42;67,74;0,00;13,60;5,01;11,95;0,00;0,00;0,00;0,50;13,60;10,30;7,31;4,79;2,79;1,31;0,28;-0,38;-0,74;-0,89;-0,90;-0,82;-0,69;-0,55;-0,41;-0,28;-0,18;-0,10;-0,04;0,00;0,02;0,03;0,04;0,04;0,03;0,03;0,02;0,02;0,01;0,01;0,00;5,01;3,80;2,69;1,76;1,03;0,48;0,10;-0,14;-0,27;-0,33;-0,33;-0,30;-0,25;-0,20;-0,15;-0,10;-0,07;-0,04;-0,02;0,00;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,00;0,00;0,00;0,00;9,05;13,72;15,26;14,74;13,02;10,73;8,32;6,05;4,09;2,50;1,29;0,44;-0,13;-0,46;-0,62;-0,66;-0,62;-0,54;-0,43;-0,33;-0,24;-0,16;-0,09;-0,04;-0,01;0,01;0,02;0,03;0,03;0,03;0,00;-24,58;-37,24;-41,41;-40,02;-35,36;-29,14;-22,57;-16,42;-11,09;-6,79;-3,51;-1,18;0,35;1,26;1,69;1,79;1,68;1,46;1,18;0,90;0,64;0,42;0,25;0,12;0,03;-0,03;-0,06;-0,08;-0,08;-0,07;
